Energy,Danceability,Key,Loudness,Acousticness,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Song Duration
0.7899375370118604,-1.6385491692125231,-1.285497628861927,0.12548752469351707,-0.9701476224555745,-0.5564311767935304,-0.16994324808948613,-0.6111593480712815,-1.035004512544987,2.039581554222236,0.002514972447284074
-0.10667756299331678,0.8752076955521504,0.076258333915538,-0.07527531885520662,1.64440048283468,-0.21924207994546657,-0.16924062009070143,-0.15186896838607286,-0.07333868969411256,-0.8590230908698764,0.29118412799271737
-0.1524900133585449,1.4490878801125746,1.1656631041375105,-0.19822643931545322,-0.5796448655638237,-0.5901500864783367,-0.17096505770966994,3.3943332159829094,0.40282594103787356,-0.10808945093233217,-0.09812552470478814
0.73103581511371,0.5518949155181093,0.620960719026524,0.3305493584681238,-0.9189641130677733,-0.6359732201525606,-0.12469443339945763,0.5058943400049479,1.579232675787487,0.09028612716157994,-0.7052964484737418
1.202249590298913,0.6165574715249177,1.4380142966930034,0.7329348436107482,-0.9288656848243421,-0.3558468935403231,-0.17096505770966994,-0.5802730709816161,0.575552326695555,0.16930248645845375,-0.49519046814829054
0.5281521063534144,0.23666495498491835,1.4380142966930034,-0.7437682989799728,-0.03505841895254608,0.3444689229902706,-0.17096505770966994,-0.5465269534206855,-0.2740747595124992,-1.181010780338677,-0.5414547888054434
1.3527762129275187,-1.3637333061835875,-1.55784882141742,0.8670633386582899,-0.5110955226337327,-0.6714213046929982,-0.17096505770966994,0.791878387131479,0.006022082094551748,-0.9658621118910018,-0.7712312766935376
-1.1669085571600224,0.07500856496789744,0.620960719026524,-1.0915566082538866,1.8081572465010085,0.09373856892376171,-0.17096505770966994,2.856683207385031,-0.9696485828366753,0.9672564247099831,-0.7910503530444182
-1.1734531929264835,0.5438120960172582,1.1656631041375105,-1.087687517050592,-0.5072872258042832,-0.7587446349023685,-0.17096505770966994,-0.6168790290138121,-1.49249602050317,0.29398775764270596,-1.2055869859846489
-1.337069087088012,-1.7436258227235868,-1.285497628861927,0.23511177545352688,1.884323183089998,-0.7976510691540681,-0.17096505770966994,-0.523648229650563,-0.5121570748784924,-0.3894958009433316,-0.5287373005323147
0.6917680005149431,0.6973856665334282,-1.013146436306434,1.266439530642796,0.1477398288610294,1.5030160762631046,-0.16952981149264024,-0.7959050425150203,0.08538285388321566,-0.7395048854344142,0.029851629482981274
-0.054320476861627574,-0.7736874826214618,0.076258333915538,0.2621954138765884,-0.7769146413293073,0.20613493453978282,-0.17096505770966994,1.5068385049478061,-0.46080598725053296,-0.11746966259936567,-1.0791846609521967
0.9993658815386173,-0.17555883955848506,-1.55784882141742,1.1731514427411407,-0.24451474457226818,-0.7319424246400865,-0.14483072360853153,-0.6306062632758855,-0.012651040679251558,0.013972540717918931,0.45535263899513834
-0.361918357885301,0.46298390100874776,-1.55784882141742,-0.7235630449183237,-0.18739029213052588,-0.7423174737738731,-0.17096505770966994,-0.36921684420223627,-0.9649803021432245,-0.8210252842864701,-1.1115429430303208
-0.41427544401699024,0.7216341250359813,0.8933119115820171,-0.17673148818603923,0.1667813130082768,-0.5763166876332879,-0.17096505770966994,-0.5408072724781549,1.4858670619184697,1.1246531967500326,0.38365334179172805
-0.7807750469388147,0.9156217930564056,-1.285497628861927,-1.1152010544962414,0.12489004788433242,0.733533265507267,-0.17093249689997023,-0.477890782110318,1.3504869218083952,-1.5138095612203293,1.3996261432749455
-0.2244810067896175,-2.083104241759331,-0.7407952437509411,0.5880588729985,1.3245035491609227,-0.5780458624889191,-0.17096505770966994,-0.6180229652023183,-1.739914897256065,-0.31039994832724577,0.45021215892212135
0.41689329832357536,0.5680605545198114,1.4380142966930034,0.7088604983458049,-0.0007837474875006777,0.2925936773213377,-0.17092682017985805,-0.60715557141151,1.0750583608947957,-0.34692712850522706,1.127269840677988
-1.8933631272372093,0.38215570600023724,1.4380142966930034,-0.4226337291065319,2.211836710422654,-0.6013897230399388,-0.17096505770966994,-0.6540569551402611,0.09005113457666657,-1.1395947610291484,-0.31108402576439914
-0.23102564255607871,0.6327231105266198,-1.013146436306434,-0.29108462819452,-0.7205518482534548,3.13708631483449,-0.17096505770966994,-0.2662625872366853,-0.08734353177446516,0.8888362653071998,1.1280126846191754
-0.8396767688369652,0.40640416450279043,-1.55784882141742,-0.9862313477197588,-0.08456627773538948,-0.379190754091343,-0.17096505770966994,0.4143794449244582,0.9583513435585244,1.2077237153267262,-0.8492298905182173
1.0582676034367675,-0.32913241007465405,0.620960719026524,1.0966294167204278,-0.8854511009686179,-0.6558587309923183,-0.17089008216101914,-0.5408072724781549,0.06204145041596146,-0.8204688310519852,0.2132746554409803
0.7244911793472488,0.5842261935215135,0.620960719026524,0.24671904906341027,-0.12645754285933397,0.8113461340106664,-0.17096505770966994,-0.38637588702982817,0.5055281162937922,0.09302864667439913,-0.9853486143014011
0.7375804508801712,-0.13514474205422974,0.348609526471031,1.1469276023632557,-0.13407413651823288,-0.7544216977632907,-0.17096505770966994,0.43153848775205,0.9350099400912699,-1.1407871608173306,-1.7658696001858523
-2.515103525051019,-0.10281346405082556,0.076258333915538,-3.5372521477585765,2.459376004336872,-0.2140545553785733,6.866025722801791,-0.5179285487080324,-1.459818055649014,0.01254166097210033,1.3511035770365827
-0.40118617248406796,0.34174160849598206,0.8933119115820171,0.07604913709586547,-0.8264225001121507,-0.8227241045607191,-0.17096505770966994,-0.6506251465747427,0.902331975237114,-0.10824843757075667,-0.27204014821558814
-1.2061763717587894,-0.12706192255337875,0.348609526471031,-2.0373344579480888,0.27341362423286275,2.1687483956810767,1.2214379886624607,-0.5522466343632161,0.02936348556180605,0.6135906475351413,-0.17434131307061793
-1.016381934531416,1.7643178406457658,-1.285497628861927,-0.5516034358830143,-0.9018267773352505,2.1687483956810767,-0.17096505770966994,-0.6529130189517549,-0.9276340565956177,0.5319112620446613,-0.36887728438878087
-0.5517127951126745,1.3035971290972561,-0.19609285863995501,-0.2605617975907527,-0.27878941603731366,-0.5737229253498414,-0.17096505770966994,-0.7158295093195918,0.6455765370973172,-0.30479566932278923,-1.2296848434367689
0.8881070735087776,0.7377997640376834,1.1656631041375105,0.41523946591801386,-0.42350469555639436,1.883434544501946,-0.17096505770966994,0.5459321066026622,1.2757944307131817,1.8404507895958084,0.32223500473435174
-0.6760608746754363,-0.32913241007465405,0.8933119115820171,-0.1831799735248635,0.33815467033350405,-0.2451797027799331,-0.17096505770966994,-0.449292377397665,-0.2740747595124992,1.0394363585546122,0.2544876372980587
0.7833929012453992,0.10733984297130164,-0.468444051195448,1.2002350811642017,-0.33972216530850546,-0.3100237598660991,-0.17095016970786645,0.8719539203269073,-0.41412318031602446,-0.26540672965317047,0.6496806140097687
1.018999788838001,0.23666495498491835,0.076258333915538,0.7806536351180465,-0.9330548113367365,-0.21491914280638888,-0.17096505770966994,-0.588852592395412,0.8463126069157039,-0.22442792359930916,-0.026782792593147826
0.14201859613220694,1.1742720170836396,0.348609526471031,0.6362075635283864,0.1325066415432314,-0.6281919333022209,-0.16872650204281014,-0.42069397268501196,1.3318137990345917,0.36914869095779096,0.6992431617657937
1.0779015107361511,-0.34529804907635614,1.4380142966930034,-0.5765375791931342,-0.7144585733263357,-0.30224247301575924,-0.15082876750059604,1.1236198817982548,-1.0536776353187904,-0.30368276285381945,-0.6955503359653629
1.6080170078195035,-0.36146368807805823,0.8933119115820171,1.0583684037100713,-0.8957335024081315,-0.7302132497844555,-0.17096505770966994,0.7232422158211115,0.42149906381167696,0.13376897277062394,-0.5275784639840623
-1.1930871002258672,-0.9595923311410358,0.348609526471031,-1.0911267092312977,-0.7677747289386285,-0.7993802440096992,-0.17090261378843655,0.07691826931515168,-2.3117792822037937,-1.7179086582975163,-0.7200938997821954
-0.5713467024120579,0.3094103304925779,-1.013146436306434,0.798709394066754,1.0541144742700088,-0.5763166876332879,-0.17096505770966994,-0.7324165840529304,1.7239493772844634,-1.1816864735519808,-1.2597254524183883
0.7703036297124769,0.5357292765164072,0.076258333915538,1.1916371007124362,-0.27117282237841467,2.2897906355752533,-0.17070157221012575,-0.766162701613861,0.010690362788002648,2.3997657835724735,-0.025059394649593027
0.9273748881075445,1.319762768098958,0.348609526471031,0.8459982865514643,-0.30163919701401065,-0.317805046716439,-0.17027635374134903,-0.5179285487080324,1.5325498688529786,-0.06925696449719887,-1.2583586195666034
0.776848265478938,1.0045328075657673,0.348609526471031,1.2277486186098514,-0.6531449943721989,-0.6549941435645028,-0.17096505770966994,-0.2719822681792159,-0.586849565973706,0.41171736339589543,1.3038884161347102
0.6197770070838704,0.05076010646534425,1.1656631041375105,-0.3706159473733509,-0.8770728479438289,-0.5797750373445502,-0.15929029370547285,3.4057725778679706,0.5988937301628092,-0.5801207804140597,0.44510139260675186
-0.47317716591514064,-0.005819630040612954,-1.55784882141742,-0.6113594000227841,-0.08837457456483898,-0.6290565207300364,-0.17096505770966994,-0.22622482063897095,-1.2870916699913326,0.40893509722347055,-1.0095950405417586
1.4378564778915135,-0.8868469556333766,-1.013146436306434,0.9250997067077067,-0.9364822784832411,2.2033318927936985,-0.17096505770966994,-0.5122088677655018,0.60356201085626,-0.9347802240790526,2.829392733757206
-2.0504343856322778,-2.956048747851243,-0.468444051195448,-1.6693408946125265,2.5812415028792555,-0.7855468451646506,-0.17096505770966994,-0.5808450390758692,-2.0340165809434683,-0.17514206568777785,0.006853181063818673
-0.2833827286877679,-1.662797627715076,0.076258333915538,-0.43166160858088604,0.35338785765130193,0.6557203970038679,-0.17096505770966994,0.820476791844132,-1.5765250729852853,-1.4224319907859662,1.1850036717870747
-1.0425604775972603,-0.967675150641887,0.620960719026524,-0.18575936766039333,-0.12645754285933397,-0.7120569138003289,-0.17096505770966994,1.060703391430418,-0.08734353177446516,2.348015632765365,0.8476336674573937
-0.8920338549686544,-2.042690144255075,-1.285497628861927,-1.659453217092996,2.32227731847669,0.04186332325482882,-0.17096505770966994,-0.5007695058804406,0.2254312746867412,-1.7444594269143732,0.25944983482519063
1.536026014388431,-0.5635341755993346,-1.55784882141742,1.0618075958907778,-0.9235340692631129,-0.6783380041155227,-0.16391735613649414,-0.5408072724781549,0.8883271331567615,1.0841513506114449,-0.18203717630131971
0.7899375370118604,0.9479530710598097,0.620960719026524,1.0798633548394851,-0.9561711730914949,0.8459296311232883,-0.17096505770966994,-0.4149742917424813,-0.5121570748784924,1.4037542405038808,3.3536325599319956
